chr	start	end	coverage	methylation_level
chr1	179076	179077	33	0.121	non-DMR
chr1	179082	179083	35	0.3246	flank-DMR
chr1	179092	179093	29	0.0	flank-DMR
chr1	179140	179141	25	0.769	non-DMR
chr1	179167	179168	43	0.8607	non-DMR
chr1	179197	179198	39	0.6267	non-DMR
chr1	179225	179226	35	0.9027	non-DMR
chr1	179275	179276	28	0.8125	non-DMR
chr1	179300	179301	34	0.8364	non-DMR
chr1	179328	179329	26	0.7755	non-DMR
chr1	179378	179379	26	1.0	non-DMR
chr1	179402	179403	26	0.791	non-DMR
chr1	179426	179427	23	0.7557	non-DMR
chr1	179471	179472	29	0.7917	non-DMR
chr1	179511	179512	28	0.7285	non-DMR
chr1	179526	179527	37	0.8568	non-DMR
chr1	179541	179542	30	0.9731	non-DMR
chr1	179579	179580	26	0.8507	non-DMR
chr1	179597	179598	32	0.7649	non-DMR
chr1	179633	179634	29	0.8693	non-DMR
chr1	179654	179655	19	0.859	non-DMR
chr1	179672	179673	26	0.9084	non-DMR
chr1	179772	179773	28	0.8944	non-DMR
chr1	179822	179823	31	0.7284	non-DMR
chr1	179922	179923	27	0.8693	non-DMR
chr1	180022	180023	25	0.9741	non-DMR
chr1	180122	180123	30	0.8642	non-DMR
chr1	180195	180196	21	0.7748	non-DMR
chr1	180223	180224	25	0.8489	flank-DMR
chr1	180229	180230	24	0.519	good-DMR
chr1	180303	180304	27	0.4648	good-DMR
chr1	180323	180324	37	0.6904	good-DMR
chr1	180343	180344	30	0.5154	good-DMR
chr1	180389	180390	30	0.6214	good-DMR
chr1	180435	180436	33	0.6758	good-DMR
chr1	180469	180470	34	0.6446	good-DMR
chr1	180491	180492	28	0.5752	good-DMR
chr1	180508	180509	34	0.5001	good-DMR
chr1	180526	180527	24	0.4715	good-DMR
chr1	180555	180556	34	0.6624	good-DMR
chr1	180599	180600	34	0.4964	good-DMR
chr1	180614	180615	38	0.4643	good-DMR
chr1	180644	180645	23	0.6149	good-DMR
chr1	180670	180671	36	0.4576	good-DMR
chr1	180686	180687	38	0.585	good-DMR
chr1	180688	180689	32	0.5504	good-DMR
chr1	180767	180768	34	0.5611	good-DMR
chr1	180867	180868	37	0.6578	good-DMR
chr1	180917	180918	28	0.5653	good-DMR
chr1	181017	181018	36	0.4144	good-DMR
chr1	181096	181097	32	0.66	good-DMR
chr1	181240	181241	33	0.8235	flank-DMR
chr1	181370	181371	27	0.811	flank-DMR
chr1	181384	181385	25	0.6941	flank-DMR
chr1	181502	181503	30	0.9031	flank-DMR
chr1	181552	181553	30	0.763	flank-DMR
chr1	181562	181563	27	0.6177	flank-DMR
chr1	181567	181568	25	0.569	good-DMR
chr1	181582	181583	20	0.7222	good-DMR
chr1	181599	181600	30	0.7234	good-DMR
chr1	181636	181637	32	0.6392	good-DMR
chr1	181686	181687	35	0.7096	good-DMR
chr1	181736	181737	31	0.7553	good-DMR
chr1	181756	181757	26	0.7692	good-DMR
chr1	181795	181796	26	0.798	good-DMR
chr1	181821	181822	31	0.714	good-DMR
chr1	181845	181846	30	0.6487	good-DMR
chr1	181883	181884	20	0.5583	good-DMR
chr1	181919	181920	30	0.6147	good-DMR
chr1	181934	181935	29	0.7001	good-DMR
chr1	181960	181961	35	0.5902	good-DMR
chr1	181991	181992	34	0.6817	good-DMR
chr1	182025	182026	35	0.7758	good-DMR
chr1	182075	182076	25	0.7268	good-DMR
chr1	182106	182107	30	0.6591	good-DMR
chr1	182114	182115	34	0.6212	good-DMR
chr1	182203	182204	31	0.6611	good-DMR
chr1	182293	182294	23	0.638	good-DMR
chr1	182393	182394	38	0.6921	good-DMR
chr1	182493	182494	27	0.6964	good-DMR
chr1	182593	182594	28	0.7254	good-DMR
chr1	182607	182608	30	0.9884	flank-DMR
chr1	182759	182760	23	1.0	flank-DMR
chr1	182819	182820	23	0.8747	flank-DMR
chr1	182885	182886	27	0.8887	flank-DMR
chr1	183073	183074	36	0.9945	flank-DMR
chr1	183082	183083	29	0.6718	good-DMR
chr1	183125	183126	23	0.642	good-DMR
chr1	183140	183141	20	0.6691	good-DMR
chr1	183183	183184	38	0.7188	good-DMR
chr1	183229	183230	24	0.6741	good-DMR
chr1	183273	183274	27	0.6775	good-DMR
chr1	183291	183292	33	0.7155	good-DMR
chr1	183316	183317	26	0.6197	good-DMR
chr1	183351	183352	35	0.7211	good-DMR
chr1	183380	183381	38	0.5829	good-DMR
chr1	183403	183404	31	0.5724	good-DMR
chr1	183428	183429	28	0.6119	good-DMR
chr1	183455	183456	26	0.5936	good-DMR
chr1	183505	183506	23	0.6731	good-DMR
chr1	183526	183527	24	0.5438	good-DMR
chr1	183548	183549	36	0.7015	good-DMR
chr1	183598	183599	28	0.6132	good-DMR
chr1	183625	183626	32	0.6088	good-DMR
chr1	183635	183636	31	0.6889	good-DMR
chr1	183735	183736	25	0.6505	good-DMR
chr1	183788	183789	26	0.554	good-DMR
chr1	183888	183889	28	0.67	good-DMR
chr1	183988	183989	35	0.8243	good-DMR
chr1	184052	184053	23	0.5108	good-DMR
chr1	184152	184153	34	0.8042	good-DMR
chr1	184168	184169	25	0.7953	flank-DMR
chr1	184228	184229	25	0.9078	flank-DMR
chr1	184248	184249	34	0.8757	flank-DMR
chr1	184258	184259	26	0.9002	flank-DMR
chr1	184266	184267	21	0.5767	flank-DMR
chr1	184306	184307	35	0.7923	flank-DMR
chr1	184350	184351	29	0.8182	flank-DMR
chr1	184358	184359	27	0.7506	flank-DMR
chr1	184446	184447	35	0.8341	flank-DMR
chr1	184488	184489	25	0.8402	flank-DMR
chr1	184510	184511	28	0.9875	non-DMR
chr1	184526	184527	34	0.8545	non-DMR
chr1	184568	184569	19	0.8473	non-DMR
chr1	184618	184619	25	0.9074	non-DMR
chr1	184645	184646	28	0.9678	non-DMR
chr1	184685	184686	29	0.9047	non-DMR
chr1	184711	184712	40	0.9069	non-DMR
chr1	184746	184747	21	0.8518	non-DMR
chr1	184796	184797	27	0.8839	non-DMR
chr1	184826	184827	27	0.7978	non-DMR
chr1	184854	184855	30	0.9678	non-DMR
chr1	184884	184885	29	0.818	non-DMR
chr1	184916	184917	29	0.8419	non-DMR
chr1	184955	184956	28	0.8301	non-DMR
chr1	184998	184999	33	0.8635	non-DMR
chr1	185019	185020	33	0.8256	non-DMR
chr1	185047	185048	34	0.8017	non-DMR
chr1	185056	185057	27	0.8016	non-DMR
chr1	185149	185150	36	0.6889	non-DMR
chr1	185206	185207	33	0.8239	non-DMR
chr1	185306	185307	25	0.808	non-DMR
chr1	185406	185407	23	0.8791	non-DMR
chr1	185506	185507	35	0.9842	non-DMR
chr1	185573	185574	37	0.7638	non-DMR
chr1	185585	185586	36	0.9078	flank-DMR
chr1	185587	185588	26	0.7254	flank-DMR
chr1	185623	185624	26	0.7261	non-DMR
chr1	185651	185652	22	0.5253	non-DMR
chr1	185675	185676	28	0.6609	non-DMR
chr1	185693	185694	26	0.4804	non-DMR
chr1	185733	185734	31	0.5609	non-DMR
chr1	185769	185770	28	0.5385	non-DMR
chr1	185800	185801	29	0.6459	non-DMR
chr1	185831	185832	26	0.7568	non-DMR
chr1	185846	185847	41	0.443	non-DMR
chr1	185896	185897	28	0.6772	non-DMR
chr1	185922	185923	24	0.6666	non-DMR
chr1	185952	185953	30	0.5798	non-DMR
chr1	186002	186003	25	0.5557	non-DMR
chr1	186021	186022	34	0.6437	non-DMR
chr1	186048	186049	26	0.5385	non-DMR
chr1	186078	186079	32	0.5003	non-DMR
chr1	186125	186126	36	0.5894	non-DMR
chr1	186152	186153	26	0.7349	non-DMR
chr1	186175	186176	32	0.6513	non-DMR
chr1	186225	186226	24	0.6468	non-DMR
chr1	186315	186316	32	0.7035	non-DMR
chr1	186411	186412	32	0.6994	non-DMR
chr1	186511	186512	26	0.6798	non-DMR
chr1	186607	186608	24	0.6006	non-DMR
chr1	186707	186708	33	0.5227	non-DMR
chr1	186725	186726	24	0.6333	flank-DMR
chr1	186771	186772	25	0.6939	flank-DMR
chr1	186793	186794	29	0.925	non-DMR
chr1	186843	186844	37	0.8696	non-DMR
chr1	186885	186886	33	0.8136	non-DMR
chr1	186909	186910	37	0.803	non-DMR
chr1	186959	186960	32	0.9077	non-DMR
chr1	186980	186981	29	0.836	non-DMR
chr1	187011	187012	31	0.7259	non-DMR
chr1	187029	187030	28	0.6994	non-DMR
chr1	187056	187057	28	0.79	non-DMR
chr1	187085	187086	34	0.8461	non-DMR
chr1	187111	187112	25	0.6876	non-DMR
chr1	187127	187128	31	0.6688	non-DMR
chr1	187151	187152	35	0.719	non-DMR
chr1	187171	187172	32	0.8047	non-DMR
chr1	187200	187201	34	0.7227	non-DMR
chr1	187230	187231	28	0.8789	non-DMR
chr1	187237	187238	37	0.7097	non-DMR
chr1	187293	187294	32	0.8043	non-DMR
chr1	187393	187394	26	0.7217	non-DMR
chr1	187493	187494	35	0.8249	non-DMR
chr1	187593	187594	19	0.7808	non-DMR
chr1	187660	187661	28	0.6826	non-DMR
chr1	187672	187673	31	0.9033	flank-DMR
chr1	187693	187694	32	0.6411	non-DMR
chr1	187709	187710	35	0.6301	non-DMR
chr1	187729	187730	27	0.6061	non-DMR
chr1	187752	187753	29	0.7512	non-DMR
chr1	187797	187798	29	0.6371	non-DMR
chr1	187815	187816	26	0.7714	non-DMR
chr1	187865	187866	33	0.6751	non-DMR
chr1	187915	187916	24	0.6866	non-DMR
chr1	187947	187948	28	0.6522	non-DMR
chr1	187970	187971	35	0.4818	non-DMR
chr1	187989	187990	28	0.644	non-DMR
chr1	188016	188017	28	0.6621	non-DMR
chr1	188038	188039	22	0.6531	non-DMR
chr1	188077	188078	30	0.5401	non-DMR
chr1	188127	188128	27	0.4779	non-DMR
chr1	188147	188148	36	0.7724	non-DMR
chr1	188162	188163	19	0.8087	non-DMR
chr1	188203	188204	28	0.7107	non-DMR
chr1	188219	188220	30	0.6038	non-DMR
chr1	188235	188236	29	0.5332	non-DMR
chr1	188298	188299	28	0.617	non-DMR
chr1	188354	188355	32	0.5433	non-DMR
chr1	188454	188455	29	0.5184	non-DMR
chr1	188524	188525	33	0.7763	non-DMR
chr1	188624	188625	35	0.5611	non-DMR
chr1	188710	188711	29	0.8209	non-DMR
chr1	188726	188727	26	0.7465	flank-DMR
chr1	188800	188801	27	0.6543	flank-DMR
chr1	188823	188824	33	0.9293	non-DMR
chr1	188855	188856	25	0.9784	non-DMR
chr1	188877	188878	27	0.8058	non-DMR
chr1	188912	188913	30	0.9339	non-DMR
chr1	188942	188943	36	0.9742	non-DMR
chr1	188992	188993	29	0.8681	non-DMR
chr1	189020	189021	26	0.9722	non-DMR
chr1	189062	189063	29	0.908	non-DMR
chr1	189081	189082	35	0.8966	non-DMR
chr1	189112	189113	38	0.8363	non-DMR
chr1	189148	189149	25	0.8269	non-DMR
chr1	189167	189168	33	0.9556	non-DMR
chr1	189201	189202	28	0.9768	non-DMR
chr1	189218	189219	19	0.6852	non-DMR
chr1	189233	189234	22	0.9621	non-DMR
chr1	189266	189267	32	0.8472	non-DMR
chr1	189315	189316	32	0.782	non-DMR
chr1	189318	189319	29	0.8593	non-DMR
chr1	189418	189419	33	1.0	non-DMR
chr1	189518	189519	30	0.9343	non-DMR
chr1	189568	189569	24	0.9268	non-DMR
chr1	189661	189662	38	0.937	non-DMR
chr1	189711	189712	28	0.8735	non-DMR
chr1	189811	189812	40	0.8466	non-DMR
chr1	189829	189830	32	1.0	flank-DMR
chr1	189847	189848	30	0.8047	flank-DMR
chr1	189867	189868	22	0.0815	non-DMR
chr1	189917	189918	35	0.0966	non-DMR
chr1	189932	189933	28	0.0351	non-DMR
chr1	189982	189983	17	0.1348	non-DMR
chr1	190007	190008	32	0.1469	non-DMR
chr1	190057	190058	26	0.0707	non-DMR
chr1	190082	190083	34	0.0566	non-DMR
chr1	190104	190105	28	0.0711	non-DMR
chr1	190128	190129	25	0.0135	non-DMR
chr1	190159	190160	31	0.2059	non-DMR
chr1	190174	190175	39	0.1951	non-DMR
chr1	190222	190223	29	0.1695	non-DMR
chr1	190256	190257	28	0.1107	non-DMR
chr1	190271	190272	30	0.1222	non-DMR
chr1	190286	190287	33	0.3448	non-DMR
chr1	190312	190313	25	0.1442	non-DMR
chr1	190331	190332	24	0.1184	non-DMR
chr1	190346	190347	31	0.2202	non-DMR
chr1	190350	190351	28	0.2488	non-DMR
chr1	190450	190451	23	0.064	non-DMR
chr1	190500	190501	27	0.13	non-DMR
chr1	190600	190601	26	0.3163	non-DMR
chr1	190691	190692	37	0.0864	non-DMR
chr1	190769	190770	24	0.1786	non-DMR
chr1	190841	190842	18	0.0	flank-DMR
chr1	190853	190854	26	0.6791	non-DMR
chr1	190872	190873	22	0.6436	non-DMR
chr1	190917	190918	27	0.6385	non-DMR
chr1	190947	190948	32	0.5828	non-DMR
chr1	190983	190984	24	0.5485	non-DMR
chr1	191005	191006	25	0.7846	non-DMR
chr1	191046	191047	32	0.6882	non-DMR
chr1	191096	191097	32	0.6759	non-DMR
chr1	191128	191129	32	0.781	non-DMR
chr1	191145	191146	26	0.8076	non-DMR
chr1	191189	191190	27	0.7676	non-DMR
chr1	191215	191216	34	0.619	non-DMR
chr1	191260	191261	33	0.58	non-DMR
chr1	191275	191276	35	0.7519	non-DMR
chr1	191300	191301	24	0.7084	non-DMR
chr1	191316	191317	38	0.8016	non-DMR
chr1	191336	191337	35	0.7093	non-DMR
chr1	191356	191357	25	0.7222	non-DMR
chr1	191406	191407	28	0.7763	non-DMR
chr1	191425	191426	28	0.6564	non-DMR
chr1	191525	191526	28	0.7972	non-DMR
chr1	191625	191626	22	0.8645	non-DMR
chr1	191725	191726	25	0.7454	non-DMR
chr1	191825	191826	32	0.5464	non-DMR
chr1	191925	191926	23	0.602	non-DMR
chr1	191949	191950	23	0.6547	flank-DMR
chr1	191957	191958	36	0.6567	good-DMR
chr1	191976	191977	25	0.6058	good-DMR
chr1	191997	191998	27	0.5936	good-DMR
chr1	192012	192013	36	0.6427	good-DMR
chr1	192029	192030	30	0.6346	good-DMR
chr1	192065	192066	40	0.6791	good-DMR
chr1	192080	192081	31	0.6186	good-DMR
chr1	192114	192115	37	0.7305	good-DMR
chr1	192146	192147	29	0.547	good-DMR
chr1	192161	192162	35	0.6901	good-DMR
chr1	192203	192204	29	0.581	good-DMR
chr1	192222	192223	35	0.6636	good-DMR
chr1	192260	192261	24	0.5661	good-DMR
chr1	192310	192311	35	0.6233	good-DMR
chr1	192349	192350	29	0.546	good-DMR
chr1	192398	192399	29	0.5155	good-DMR
chr1	192446	192447	22	0.5549	good-DMR
chr1	192469	192470	40	0.6288	good-DMR
chr1	192544	192545	30	0.545	good-DMR
chr1	192594	192595	33	0.5486	good-DMR
chr1	192674	192675	30	0.6277	good-DMR
chr1	192760	192761	34	0.5839	good-DMR
chr1	192860	192861	25	0.5346	good-DMR
chr1	192958	192959	24	0.7755	good-DMR
chr1	193062	193063	37	0.8662	flank-DMR
chr1	193088	193089	31	0.9814	flank-DMR
chr1	193090	193091	23	0.8772	flank-DMR
chr1	193098	193099	26	0.7678	flank-DMR
chr1	193266	193267	31	0.9857	flank-DMR
chr1	193284	193285	25	0.8095	flank-DMR
chr1	193300	193301	29	0.6925	flank-DMR
chr1	193402	193403	27	1.0	flank-DMR
chr1	193421	193422	26	0.7002	non-DMR
chr1	193454	193455	32	0.7276	non-DMR
chr1	193474	193475	28	0.8208	non-DMR
chr1	193492	193493	33	0.6915	non-DMR
chr1	193510	193511	28	0.5853	non-DMR
chr1	193525	193526	30	0.613	non-DMR
chr1	193543	193544	30	0.7183	non-DMR
chr1	193567	193568	26	0.7075	non-DMR
chr1	193593	193594	27	0.6771	non-DMR
chr1	193635	193636	32	0.6982	non-DMR
chr1	193650	193651	31	0.8026	non-DMR
chr1	193666	193667	33	0.5784	non-DMR
chr1	193687	193688	30	0.7054	non-DMR
chr1	193724	193725	26	0.7842	non-DMR
chr1	193744	193745	35	0.7668	non-DMR
chr1	193763	193764	26	0.7266	non-DMR
chr1	193791	193792	30	0.6134	non-DMR
chr1	193841	193842	26	0.687	non-DMR
chr1	193872	193873	24	0.6587	non-DMR
chr1	193890	193891	36	0.7179	non-DMR
chr1	193907	193908	38	0.7563	non-DMR
chr1	193957	193958	25	0.8482	non-DMR
chr1	194057	194058	24	0.7616	non-DMR
chr1	194157	194158	24	0.7928	non-DMR
chr1	194257	194258	23	0.7562	non-DMR
chr1	194357	194358	27	0.6617	non-DMR
chr1	194405	194406	34	0.6576	flank-DMR
chr1	194443	194444	24	0.749	flank-DMR
chr1	194453	194454	31	0.6606	good-DMR
chr1	194494	194495	32	0.575	good-DMR
chr1	194522	194523	18	0.5875	good-DMR
chr1	194549	194550	27	0.7017	good-DMR
chr1	194593	194594	24	0.7068	good-DMR
chr1	194643	194644	32	0.7388	good-DMR
chr1	194684	194685	26	0.6491	good-DMR
chr1	194716	194717	38	0.5117	good-DMR
chr1	194731	194732	25	0.4576	good-DMR
chr1	194761	194762	23	0.6788	good-DMR
chr1	194780	194781	36	0.6993	good-DMR
chr1	194815	194816	32	0.7647	good-DMR
chr1	194839	194840	17	0.5935	good-DMR
chr1	194889	194890	32	0.4629	good-DMR
chr1	194939	194940	33	0.6807	good-DMR
chr1	194980	194981	29	0.7521	good-DMR
chr1	194991	194992	35	0.6544	good-DMR
chr1	195052	195053	32	0.5222	good-DMR
chr1	195152	195153	27	0.5487	good-DMR
chr1	195244	195245	24	0.5899	good-DMR
chr1	195344	195345	26	0.6975	good-DMR
chr1	195394	195395	35	0.5578	good-DMR
chr1	195444	195445	24	0.6689	good-DMR
chr1	195528	195529	29	0.7794	good-DMR
chr1	195554	195555	37	0.857	flank-DMR
chr1	195562	195563	33	0.8551	flank-DMR
chr1	195606	195607	25	0.9056	flank-DMR
chr1	195714	195715	31	0.9435	flank-DMR
chr1	195716	195717	28	0.7383	flank-DMR
chr1	195790	195791	26	0.9809	flank-DMR
chr1	195852	195853	24	0.8391	flank-DMR
chr1	195906	195907	24	0.9336	flank-DMR
chr1	195924	195925	26	0.9929	flank-DMR
chr1	195952	195953	28	0.6438	flank-DMR
chr1	195965	195966	33	0.9191	non-DMR
chr1	195980	195981	24	0.9671	non-DMR
chr1	196001	196002	32	0.9814	non-DMR
chr1	196051	196052	31	0.9158	non-DMR
chr1	196066	196067	31	0.9059	non-DMR
chr1	196091	196092	25	0.9945	non-DMR
chr1	196110	196111	29	0.9033	non-DMR
chr1	196147	196148	26	0.7729	non-DMR
chr1	196169	196170	30	0.9206	non-DMR
chr1	196202	196203	31	0.8554	non-DMR
chr1	196252	196253	35	0.8088	non-DMR
chr1	196281	196282	27	0.8625	non-DMR
chr1	196302	196303	30	0.8997	non-DMR
chr1	196352	196353	25	0.7219	non-DMR
chr1	196377	196378	33	0.9225	non-DMR
chr1	196417	196418	34	0.8423	non-DMR
chr1	196436	196437	25	0.8663	non-DMR
chr1	196536	196537	22	0.8554	non-DMR
chr1	196636	196637	34	0.8536	non-DMR
chr1	196736	196737	36	0.8587	non-DMR
chr1	196816	196817	33	0.8016	non-DMR
chr1	196910	196911	36	0.9732	flank-DMR
chr1	196949	196950	35	0.7859	non-DMR
chr1	196967	196968	26	0.5555	non-DMR
chr1	196988	196989	38	0.7653	non-DMR
chr1	197025	197026	25	0.6463	non-DMR
chr1	197065	197066	35	0.8448	non-DMR
chr1	197083	197084	34	0.6751	non-DMR
chr1	197133	197134	23	0.6526	non-DMR
chr1	197166	197167	26	0.528	non-DMR
chr1	197205	197206	20	0.7402	non-DMR
chr1	197241	197242	31	0.6555	non-DMR
chr1	197256	197257	32	0.6033	non-DMR
chr1	197306	197307	33	0.6702	non-DMR
chr1	197356	197357	39	0.6555	non-DMR
chr1	197382	197383	29	0.6513	non-DMR
chr1	197432	197433	25	0.8582	non-DMR
chr1	197465	197466	26	0.8389	non-DMR
chr1	197471	197472	31	0.7285	non-DMR
chr1	197560	197561	32	0.645	non-DMR
chr1	197651	197652	26	0.7313	non-DMR
chr1	197751	197752	31	0.6885	non-DMR
chr1	197851	197852	27	0.5928	non-DMR
chr1	197951	197952	32	0.8596	non-DMR
chr1	197961	197962	32	0.7705	flank-DMR
chr1	197999	198000	33	0.6977	non-DMR
chr1	198014	198015	32	0.8325	non-DMR
chr1	198033	198034	24	0.7701	non-DMR
chr1	198072	198073	28	0.7793	non-DMR
chr1	198122	198123	41	0.908	non-DMR
chr1	198157	198158	33	0.9299	non-DMR
chr1	198183	198184	37	0.8789	non-DMR
chr1	198233	198234	34	0.7681	non-DMR
chr1	198256	198257	26	0.7434	non-DMR
chr1	198276	198277	25	0.8066	non-DMR
chr1	198321	198322	30	0.7031	non-DMR
chr1	198371	198372	32	0.7975	non-DMR
chr1	198386	198387	26	0.6817	non-DMR
chr1	198436	198437	18	0.7232	non-DMR
chr1	198483	198484	32	1.0	non-DMR
chr1	198528	198529	30	0.7917	non-DMR
chr1	198574	198575	32	0.8044	non-DMR
chr1	198605	198606	34	0.8844	non-DMR
chr1	198705	198706	29	0.7555	non-DMR
chr1	198791	198792	35	0.7728	non-DMR
chr1	198841	198842	32	0.7077	non-DMR
chr1	198899	198900	29	0.8519	non-DMR
chr1	198999	199000	27	0.8338	non-DMR
chr1	199099	199100	32	0.739	non-DMR
chr1	199162	199163	29	0.7319	non-DMR
chr1	199186	199187	24	0.8354	flank-DMR
chr1	199196	199197	37	0.4538	good-DMR
chr1	199246	199247	36	0.5126	good-DMR
chr1	199274	199275	29	0.4544	good-DMR
chr1	199291	199292	27	0.4447	good-DMR
chr1	199338	199339	31	0.4925	good-DMR
chr1	199353	199354	27	0.3542	good-DMR
chr1	199377	199378	29	0.6889	good-DMR
chr1	199421	199422	24	0.3069	good-DMR
chr1	199436	199437	35	0.4336	good-DMR
chr1	199477	199478	30	0.2379	good-DMR
chr1	199503	199504	34	0.4136	good-DMR
chr1	199540	199541	24	0.5055	good-DMR
chr1	199566	199567	22	0.4955	good-DMR
chr1	199581	199582	29	0.3132	good-DMR
chr1	199631	199632	22	0.5052	good-DMR
chr1	199652	199653	29	0.4256	good-DMR
chr1	199683	199684	27	0.4516	good-DMR
chr1	199733	199734	23	0.5081	good-DMR
chr1	199775	199776	33	0.3989	good-DMR
chr1	199825	199826	25	0.3794	good-DMR
chr1	199925	199926	30	0.4905	good-DMR
chr1	199975	199976	22	0.6045	good-DMR
chr1	200075	200076	32	0.3541	good-DMR
chr1	200175	200176	23	0.4627	good-DMR
chr1	200275	200276	36	0.5559	good-DMR
chr1	200321	200322	27	0.0	flank-DMR
chr1	200467	200468	37	0.1206	flank-DMR
chr1	200703	200704	30	0.085	flank-DMR
chr1	200711	200712	32	0.0805	flank-DMR
chr1	200721	200722	26	0.2066	flank-DMR
chr1	200747	200748	28	0.0544	flank-DMR
chr1	200756	200757	30	0.5107	good-DMR
chr1	200771	200772	28	0.4698	good-DMR
chr1	200787	200788	28	0.4803	good-DMR
chr1	200837	200838	25	0.5598	good-DMR
chr1	200871	200872	28	0.6199	good-DMR
chr1	200921	200922	28	0.4354	good-DMR
chr1	200971	200972	24	0.5828	good-DMR
chr1	200994	200995	31	0.5428	good-DMR
chr1	201011	201012	31	0.6998	good-DMR
chr1	201061	201062	28	0.6623	good-DMR
chr1	201092	201093	29	0.5174	good-DMR
chr1	201127	201128	25	0.7036	good-DMR
chr1	201156	201157	40	0.4719	good-DMR
chr1	201204	201205	22	0.625	good-DMR
chr1	201247	201248	29	0.5499	good-DMR
chr1	201268	201269	32	0.3354	good-DMR
chr1	201279	201280	39	0.4084	good-DMR
chr1	201329	201330	32	0.4176	good-DMR
chr1	201429	201430	32	0.4891	good-DMR
chr1	201529	201530	32	0.6077	good-DMR
chr1	201629	201630	28	0.3969	good-DMR
chr1	201721	201722	22	0.6193	good-DMR
chr1	201798	201799	27	0.604	good-DMR
chr1	201842	201843	38	0.8659	flank-DMR
chr1	201874	201875	28	0.6517	flank-DMR
chr1	201878	201879	26	0.6077	flank-DMR
chr1	201898	201899	23	0.8385	flank-DMR
chr1	201940	201941	32	0.7409	flank-DMR
chr1	202078	202079	32	0.733	flank-DMR
chr1	202138	202139	25	0.8809	flank-DMR
chr1	202232	202233	22	0.6629	flank-DMR
chr1	202276	202277	33	0.833	flank-DMR
chr1	202294	202295	30	0.7276	flank-DMR
chr1	202332	202333	28	0.787	non-DMR
chr1	202370	202371	27	0.7019	non-DMR
chr1	202390	202391	33	0.7297	non-DMR
chr1	202410	202411	30	0.845	non-DMR
chr1	202443	202444	24	0.6908	non-DMR
chr1	202458	202459	29	0.8004	non-DMR
chr1	202495	202496	33	0.9755	non-DMR
chr1	202516	202517	22	0.7831	non-DMR
chr1	202560	202561	31	0.8278	non-DMR
chr1	202581	202582	34	0.6955	non-DMR
chr1	202631	202632	32	0.9142	non-DMR
chr1	202681	202682	29	0.731	non-DMR
chr1	202706	202707	23	0.602	non-DMR
chr1	202733	202734	35	0.63	non-DMR
chr1	202756	202757	19	0.8572	non-DMR
chr1	202795	202796	31	0.6559	non-DMR
chr1	202845	202846	23	0.668	non-DMR
chr1	202850	202851	24	0.846	non-DMR
chr1	202900	202901	31	0.7988	non-DMR
chr1	203000	203001	30	0.67	non-DMR
chr1	203100	203101	26	0.8722	non-DMR
chr1	203190	203191	32	0.8734	non-DMR
chr1	203290	203291	27	0.7077	non-DMR
chr1	203308	203309	32	0.7416	flank-DMR
chr1	203384	203385	33	0.8451	flank-DMR
chr1	203428	203429	37	0.8654	non-DMR
chr1	203478	203479	29	0.8586	non-DMR
chr1	203495	203496	31	0.8917	non-DMR
chr1	203545	203546	37	0.7776	non-DMR
chr1	203576	203577	32	0.9057	non-DMR
chr1	203594	203595	26	0.9416	non-DMR
chr1	203644	203645	32	0.8818	non-DMR
chr1	203676	203677	26	0.7226	non-DMR
chr1	203713	203714	25	0.9762	non-DMR
chr1	203738	203739	24	0.8201	non-DMR
chr1	203780	203781	32	0.9364	non-DMR
chr1	203826	203827	33	0.9354	non-DMR
chr1	203849	203850	38	0.8874	non-DMR
chr1	203867	203868	34	0.8061	non-DMR
chr1	203907	203908	23	0.8011	non-DMR
chr1	203924	203925	22	0.7606	non-DMR
chr1	203940	203941	26	0.7833	non-DMR
chr1	204040	204041	26	0.8243	non-DMR
chr1	204140	204141	28	0.907	non-DMR
chr1	204190	204191	28	0.8585	non-DMR
chr1	204290	204291	37	0.9545	non-DMR
chr1	204373	204374	30	0.9763	non-DMR
chr1	204423	204424	28	0.8236	non-DMR
chr1	204455	204456	24	1.0	flank-DMR
chr1	204468	204469	31	0.7201	non-DMR
chr1	204513	204514	28	0.6828	non-DMR
chr1	204539	204540	27	0.7753	non-DMR
chr1	204562	204563	37	0.6585	non-DMR
chr1	204584	204585	33	0.8281	non-DMR
chr1	204608	204609	23	0.6596	non-DMR
chr1	204658	204659	27	0.7236	non-DMR
chr1	204676	204677	32	0.717	non-DMR
chr1	204726	204727	34	0.5579	non-DMR
chr1	204750	204751	37	0.5334	non-DMR
chr1	204791	204792	29	0.545	non-DMR
chr1	204833	204834	30	0.8514	non-DMR
chr1	204883	204884	25	0.7207	non-DMR
chr1	204901	204902	31	0.5849	non-DMR
chr1	204979	204980	30	0.5648	non-DMR
chr1	205050	205051	30	0.7205	non-DMR
chr1	205100	205101	29	0.7483	non-DMR
chr1	205150	205151	28	0.5974	non-DMR
chr1	205200	205201	28	0.6171	non-DMR
chr1	205300	205301	26	0.7484	non-DMR
chr1	205324	205325	37	0.7886	flank-DMR
chr1	205333	205334	31	0.8723	sub-DMR
chr1	205383	205384	34	0.8349	sub-DMR
chr1	205418	205419	28	0.7277	sub-DMR
chr1	205468	205469	25	0.8113	sub-DMR
chr1	205492	205493	30	0.6794	sub-DMR
chr1	205529	205530	21	0.9607	sub-DMR
