chr	start	end	coverage	methylation_level
chr1	179092	179093	29	0.1005	flank-DMR
chr1	179140	179141	27	0.7601	non-DMR
chr1	179167	179168	36	0.8862	non-DMR
chr1	179197	179198	26	0.6483	non-DMR
chr1	179225	179226	21	0.8343	non-DMR
chr1	179275	179276	30	0.9154	non-DMR
chr1	179300	179301	28	0.7148	non-DMR
chr1	179328	179329	33	0.8358	non-DMR
chr1	179378	179379	24	0.9841	non-DMR
chr1	179402	179403	38	0.7779	non-DMR
chr1	179426	179427	25	0.7248	non-DMR
chr1	179471	179472	25	0.8139	non-DMR
chr1	179511	179512	32	0.7714	non-DMR
chr1	179526	179527	33	0.6794	non-DMR
chr1	179541	179542	31	0.7627	non-DMR
chr1	179579	179580	29	0.7082	non-DMR
chr1	179597	179598	32	0.6372	non-DMR
chr1	179633	179634	29	0.8417	non-DMR
chr1	179654	179655	27	0.8076	non-DMR
chr1	179672	179673	25	0.7588	non-DMR
chr1	179772	179773	30	0.8117	non-DMR
chr1	179822	179823	26	0.6835	non-DMR
chr1	179922	179923	30	0.8052	non-DMR
chr1	180022	180023	32	0.7907	non-DMR
chr1	180122	180123	27	0.8735	non-DMR
chr1	180195	180196	32	0.8558	non-DMR
chr1	180223	180224	29	0.9032	flank-DMR
chr1	180229	180230	27	0.5435	good-DMR
chr1	180279	180280	24	0.6477	good-DMR
chr1	180303	180304	25	0.4319	good-DMR
chr1	180323	180324	29	0.7042	good-DMR
chr1	180343	180344	31	0.3985	good-DMR
chr1	180389	180390	31	0.5917	good-DMR
chr1	180435	180436	24	0.7479	good-DMR
chr1	180469	180470	32	0.5595	good-DMR
chr1	180491	180492	33	0.6593	good-DMR
chr1	180508	180509	37	0.5289	good-DMR
chr1	180526	180527	31	0.4626	good-DMR
chr1	180555	180556	30	0.6803	good-DMR
chr1	180599	180600	30	0.4448	good-DMR
chr1	180614	180615	25	0.4861	good-DMR
chr1	180644	180645	35	0.7041	good-DMR
chr1	180670	180671	30	0.4332	good-DMR
chr1	180686	180687	32	0.5796	good-DMR
chr1	180688	180689	28	0.5092	good-DMR
chr1	180767	180768	26	0.5761	good-DMR
chr1	180867	180868	28	0.5827	good-DMR
chr1	180917	180918	35	0.5339	good-DMR
chr1	181017	181018	28	0.4694	good-DMR
chr1	181096	181097	26	0.6853	good-DMR
chr1	181240	181241	25	0.8838	flank-DMR
chr1	181370	181371	27	0.8275	flank-DMR
chr1	181384	181385	26	0.6983	flank-DMR
chr1	181502	181503	26	0.9035	flank-DMR
chr1	181552	181553	31	0.7329	flank-DMR
chr1	181562	181563	38	0.7045	flank-DMR
chr1	181567	181568	31	0.5046	good-DMR
chr1	181582	181583	29	0.609	good-DMR
chr1	181599	181600	26	0.6915	good-DMR
chr1	181636	181637	36	0.669	good-DMR
chr1	181686	181687	26	0.6825	good-DMR
chr1	181736	181737	27	0.6729	good-DMR
chr1	181756	181757	27	0.6863	good-DMR
chr1	181795	181796	26	0.7889	good-DMR
chr1	181821	181822	28	0.6891	good-DMR
chr1	181845	181846	39	0.633	good-DMR
chr1	181883	181884	38	0.557	good-DMR
chr1	181919	181920	20	0.6676	good-DMR
chr1	181934	181935	36	0.6755	good-DMR
chr1	181960	181961	31	0.5864	good-DMR
chr1	181991	181992	33	0.6462	good-DMR
chr1	182025	182026	27	0.7406	good-DMR
chr1	182075	182076	29	0.6228	good-DMR
chr1	182106	182107	39	0.7051	good-DMR
chr1	182114	182115	30	0.6843	good-DMR
chr1	182203	182204	38	0.7156	good-DMR
chr1	182293	182294	33	0.7041	good-DMR
chr1	182393	182394	29	0.7154	good-DMR
chr1	182493	182494	25	0.5755	good-DMR
chr1	182593	182594	34	0.6739	good-DMR
chr1	182607	182608	37	0.9791	flank-DMR
chr1	182759	182760	21	0.9761	flank-DMR
chr1	182819	182820	32	0.9282	flank-DMR
chr1	182885	182886	32	0.8124	flank-DMR
chr1	183073	183074	31	0.8924	flank-DMR
chr1	183082	183083	34	0.6191	good-DMR
chr1	183125	183126	26	0.6577	good-DMR
chr1	183140	183141	26	0.7322	good-DMR
chr1	183183	183184	35	0.7707	good-DMR
chr1	183229	183230	27	0.7514	good-DMR
chr1	183273	183274	27	0.6982	good-DMR
chr1	183291	183292	31	0.6705	good-DMR
chr1	183316	183317	32	0.6414	good-DMR
chr1	183351	183352	25	0.7943	good-DMR
chr1	183380	183381	25	0.5915	good-DMR
chr1	183403	183404	21	0.4957	good-DMR
chr1	183428	183429	32	0.6621	good-DMR
chr1	183455	183456	33	0.6342	good-DMR
chr1	183505	183506	33	0.6575	good-DMR
chr1	183526	183527	21	0.644	good-DMR
chr1	183548	183549	30	0.745	good-DMR
chr1	183598	183599	38	0.5461	good-DMR
chr1	183625	183626	28	0.6407	good-DMR
chr1	183635	183636	34	0.6212	good-DMR
chr1	183735	183736	29	0.5362	good-DMR
chr1	183788	183789	37	0.6091	good-DMR
chr1	183888	183889	26	0.644	good-DMR
chr1	183988	183989	25	0.746	good-DMR
chr1	184052	184053	33	0.5556	good-DMR
chr1	184152	184153	41	0.7691	good-DMR
chr1	184168	184169	35	0.7468	flank-DMR
chr1	184228	184229	23	0.8529	flank-DMR
chr1	184248	184249	33	0.9336	flank-DMR
chr1	184258	184259	22	1.0	flank-DMR
chr1	184266	184267	28	0.6737	flank-DMR
chr1	184306	184307	21	0.8383	flank-DMR
chr1	184350	184351	33	0.7343	flank-DMR
chr1	184358	184359	33	0.7501	flank-DMR
chr1	184446	184447	36	0.7447	flank-DMR
chr1	184488	184489	34	0.8376	flank-DMR
chr1	184510	184511	24	0.8793	non-DMR
chr1	184526	184527	27	0.8628	non-DMR
chr1	184568	184569	27	0.7775	non-DMR
chr1	184618	184619	40	0.8896	non-DMR
chr1	184645	184646	32	0.9371	non-DMR
chr1	184685	184686	35	0.9247	non-DMR
chr1	184711	184712	29	0.8619	non-DMR
chr1	184746	184747	27	0.8714	non-DMR
chr1	184796	184797	36	0.778	non-DMR
chr1	184826	184827	35	0.8829	non-DMR
chr1	184854	184855	24	0.9168	non-DMR
chr1	184884	184885	24	0.8263	non-DMR
chr1	184916	184917	27	0.9011	non-DMR
chr1	184955	184956	25	0.8314	non-DMR
chr1	184998	184999	32	0.7987	non-DMR
chr1	185019	185020	30	0.8841	non-DMR
chr1	185047	185048	24	0.8042	non-DMR
chr1	185056	185057	28	0.7796	non-DMR
chr1	185149	185150	25	0.7455	non-DMR
chr1	185206	185207	35	0.8766	non-DMR
chr1	185306	185307	24	0.7401	non-DMR
chr1	185406	185407	20	0.9622	non-DMR
chr1	185506	185507	30	0.8869	non-DMR
chr1	185573	185574	27	0.7638	non-DMR
chr1	185585	185586	31	0.8333	flank-DMR
chr1	185587	185588	30	0.7174	flank-DMR
chr1	185623	185624	25	0.7011	non-DMR
chr1	185651	185652	28	0.4543	non-DMR
chr1	185675	185676	23	0.7217	non-DMR
chr1	185693	185694	32	0.5449	non-DMR
chr1	185733	185734	35	0.5965	non-DMR
chr1	185769	185770	37	0.4964	non-DMR
chr1	185800	185801	35	0.6224	non-DMR
chr1	185831	185832	26	0.6327	non-DMR
chr1	185846	185847	32	0.6049	non-DMR
chr1	185896	185897	28	0.6308	non-DMR
chr1	185922	185923	28	0.6411	non-DMR
chr1	185952	185953	24	0.6665	non-DMR
chr1	186002	186003	30	0.5205	non-DMR
chr1	186021	186022	34	0.6537	non-DMR
chr1	186048	186049	39	0.6262	non-DMR
chr1	186078	186079	21	0.5215	non-DMR
chr1	186125	186126	30	0.6548	non-DMR
chr1	186152	186153	25	0.7542	non-DMR
chr1	186175	186176	28	0.5636	non-DMR
chr1	186225	186226	27	0.6173	non-DMR
chr1	186315	186316	39	0.7536	non-DMR
chr1	186411	186412	31	0.5838	non-DMR
chr1	186511	186512	37	0.6307	non-DMR
chr1	186607	186608	23	0.555	non-DMR
chr1	186707	186708	25	0.5851	non-DMR
chr1	186725	186726	33	0.7269	flank-DMR
chr1	186771	186772	30	0.6421	flank-DMR
chr1	186793	186794	24	0.8204	non-DMR
chr1	186843	186844	37	0.8981	non-DMR
chr1	186885	186886	32	0.8625	non-DMR
chr1	186909	186910	32	0.8127	non-DMR
chr1	186959	186960	38	0.815	non-DMR
chr1	186980	186981	32	0.8837	non-DMR
chr1	187011	187012	31	0.7331	non-DMR
chr1	187029	187030	23	0.7223	non-DMR
chr1	187056	187057	29	0.7291	non-DMR
chr1	187085	187086	26	0.8125	non-DMR
chr1	187111	187112	24	0.6331	non-DMR
chr1	187127	187128	28	0.6973	non-DMR
chr1	187151	187152	25	0.796	non-DMR
chr1	187171	187172	32	0.7722	non-DMR
chr1	187200	187201	30	0.7287	non-DMR
chr1	187230	187231	28	0.7394	non-DMR
chr1	187237	187238	28	0.7934	non-DMR
chr1	187293	187294	31	0.8668	non-DMR
chr1	187393	187394	27	0.7151	non-DMR
chr1	187493	187494	28	0.8044	non-DMR
chr1	187593	187594	29	0.6752	non-DMR
chr1	187660	187661	27	0.5928	non-DMR
chr1	187672	187673	36	0.8551	flank-DMR
chr1	187693	187694	38	0.5698	non-DMR
chr1	187709	187710	33	0.5632	non-DMR
chr1	187729	187730	35	0.6023	non-DMR
chr1	187752	187753	30	0.7167	non-DMR
chr1	187797	187798	32	0.5805	non-DMR
chr1	187815	187816	34	0.7919	non-DMR
chr1	187865	187866	32	0.6569	non-DMR
chr1	187915	187916	25	0.6591	non-DMR
chr1	187947	187948	25	0.6171	non-DMR
chr1	187970	187971	27	0.5249	non-DMR
chr1	187989	187990	27	0.5698	non-DMR
chr1	188016	188017	27	0.6472	non-DMR
chr1	188038	188039	34	0.7113	non-DMR
chr1	188077	188078	37	0.5504	non-DMR
chr1	188127	188128	28	0.619	non-DMR
chr1	188147	188148	29	0.6972	non-DMR
chr1	188162	188163	24	0.7128	non-DMR
chr1	188203	188204	36	0.7406	non-DMR
chr1	188219	188220	31	0.6264	non-DMR
chr1	188235	188236	26	0.4523	non-DMR
chr1	188298	188299	21	0.7147	non-DMR
chr1	188354	188355	33	0.6294	non-DMR
chr1	188454	188455	31	0.6021	non-DMR
chr1	188524	188525	23	0.6746	non-DMR
chr1	188624	188625	35	0.5585	non-DMR
chr1	188710	188711	30	0.7649	non-DMR
chr1	188726	188727	39	0.7258	flank-DMR
chr1	188800	188801	37	0.5932	flank-DMR
chr1	188823	188824	28	0.9695	non-DMR
chr1	188855	188856	26	0.8646	non-DMR
chr1	188877	188878	31	0.8687	non-DMR
chr1	188912	188913	40	0.8501	non-DMR
chr1	188942	188943	29	1.0	non-DMR
chr1	188992	188993	39	0.8638	non-DMR
chr1	189020	189021	27	0.9126	non-DMR
chr1	189062	189063	26	0.8668	non-DMR
chr1	189081	189082	27	0.8776	non-DMR
chr1	189112	189113	20	0.766	non-DMR
chr1	189148	189149	24	0.9135	non-DMR
chr1	189167	189168	37	0.9004	non-DMR
chr1	189201	189202	34	0.9254	non-DMR
chr1	189218	189219	27	0.7499	non-DMR
chr1	189233	189234	37	0.9024	non-DMR
chr1	189266	189267	28	0.8744	non-DMR
chr1	189315	189316	28	0.7899	non-DMR
chr1	189318	189319	26	0.9179	non-DMR
chr1	189418	189419	31	0.9777	non-DMR
chr1	189518	189519	43	0.9539	non-DMR
chr1	189568	189569	39	0.9867	non-DMR
chr1	189661	189662	33	0.956	non-DMR
chr1	189711	189712	19	0.8179	non-DMR
chr1	189811	189812	23	0.8843	non-DMR
chr1	189829	189830	35	0.972	flank-DMR
chr1	189847	189848	23	0.7536	flank-DMR
chr1	189867	189868	29	0.1429	non-DMR
chr1	189917	189918	36	0.0814	non-DMR
chr1	189932	189933	37	0.1004	non-DMR
chr1	189982	189983	36	0.0106	non-DMR
chr1	190007	190008	31	0.0402	non-DMR
chr1	190057	190058	31	0.1514	non-DMR
chr1	190082	190083	29	0.067	non-DMR
chr1	190104	190105	21	0.1511	non-DMR
chr1	190128	190129	27	0.0539	non-DMR
chr1	190159	190160	33	0.179	non-DMR
chr1	190174	190175	26	0.1959	non-DMR
chr1	190222	190223	36	0.1379	non-DMR
chr1	190256	190257	22	0.1237	non-DMR
chr1	190271	190272	18	0.0544	non-DMR
chr1	190286	190287	23	0.2517	non-DMR
chr1	190312	190313	31	0.0422	non-DMR
chr1	190331	190332	27	0.1229	non-DMR
chr1	190346	190347	29	0.1213	non-DMR
chr1	190350	190351	29	0.2043	non-DMR
chr1	190450	190451	35	0.13	non-DMR
chr1	190500	190501	32	0.1292	non-DMR
chr1	190600	190601	22	0.1376	non-DMR
chr1	190691	190692	28	0.1217	non-DMR
chr1	190769	190770	28	0.1636	non-DMR
chr1	190841	190842	28	0.0519	flank-DMR
chr1	190853	190854	30	0.5541	non-DMR
chr1	190872	190873	31	0.5375	non-DMR
chr1	190917	190918	32	0.6744	non-DMR
chr1	190947	190948	33	0.5556	non-DMR
chr1	190983	190984	30	0.5581	non-DMR
chr1	191005	191006	25	0.7484	non-DMR
chr1	191046	191047	30	0.699	non-DMR
chr1	191096	191097	35	0.6878	non-DMR
chr1	191128	191129	34	0.758	non-DMR
chr1	191145	191146	30	0.698	non-DMR
chr1	191189	191190	29	0.8259	non-DMR
chr1	191215	191216	25	0.7003	non-DMR
chr1	191260	191261	33	0.554	non-DMR
chr1	191275	191276	27	0.5962	non-DMR
chr1	191300	191301	31	0.8009	non-DMR
chr1	191316	191317	25	0.8241	non-DMR
chr1	191336	191337	26	0.6626	non-DMR
chr1	191356	191357	42	0.6805	non-DMR
chr1	191406	191407	39	0.8276	non-DMR
chr1	191425	191426	26	0.8048	non-DMR
chr1	191525	191526	30	0.6908	non-DMR
chr1	191625	191626	26	0.7611	non-DMR
chr1	191725	191726	27	0.8025	non-DMR
chr1	191825	191826	27	0.5647	non-DMR
chr1	191925	191926	29	0.6121	non-DMR
chr1	191949	191950	23	0.6209	flank-DMR
chr1	191957	191958	24	0.6012	good-DMR
chr1	191976	191977	26	0.4979	good-DMR
chr1	191997	191998	26	0.5688	good-DMR
chr1	192012	192013	36	0.704	good-DMR
chr1	192029	192030	20	0.6726	good-DMR
chr1	192065	192066	28	0.698	good-DMR
chr1	192080	192081	32	0.663	good-DMR
chr1	192114	192115	27	0.6778	good-DMR
chr1	192146	192147	20	0.5361	good-DMR
chr1	192161	192162	24	0.4774	good-DMR
chr1	192203	192204	33	0.5632	good-DMR
chr1	192222	192223	26	0.6825	good-DMR
chr1	192260	192261	22	0.5471	good-DMR
chr1	192310	192311	27	0.5957	good-DMR
chr1	192349	192350	26	0.4054	good-DMR
chr1	192398	192399	32	0.4838	good-DMR
chr1	192446	192447	27	0.5804	good-DMR
chr1	192469	192470	30	0.5569	good-DMR
chr1	192544	192545	36	0.5505	good-DMR
chr1	192594	192595	34	0.5471	good-DMR
chr1	192674	192675	33	0.5101	good-DMR
chr1	192760	192761	33	0.6376	good-DMR
chr1	192860	192861	33	0.6041	good-DMR
chr1	192958	192959	28	0.7195	good-DMR
chr1	193062	193063	34	0.8388	flank-DMR
chr1	193088	193089	29	0.8927	flank-DMR
chr1	193090	193091	28	0.8935	flank-DMR
chr1	193098	193099	25	0.9139	flank-DMR
chr1	193266	193267	27	0.9131	flank-DMR
chr1	193284	193285	35	0.8805	flank-DMR
chr1	193300	193301	36	0.7159	flank-DMR
chr1	193402	193403	30	0.8496	flank-DMR
chr1	193421	193422	38	0.6057	non-DMR
chr1	193454	193455	29	0.6385	non-DMR
chr1	193474	193475	31	0.766	non-DMR
chr1	193492	193493	27	0.6655	non-DMR
chr1	193510	193511	29	0.5849	non-DMR
chr1	193525	193526	32	0.5731	non-DMR
chr1	193543	193544	32	0.6521	non-DMR
chr1	193567	193568	27	0.6487	non-DMR
chr1	193593	193594	34	0.8187	non-DMR
chr1	193635	193636	20	0.5946	non-DMR
chr1	193650	193651	27	0.5601	non-DMR
chr1	193666	193667	34	0.5912	non-DMR
chr1	193687	193688	21	0.6177	non-DMR
chr1	193724	193725	20	0.7532	non-DMR
chr1	193744	193745	35	0.6818	non-DMR
chr1	193763	193764	32	0.669	non-DMR
chr1	193791	193792	41	0.6465	non-DMR
chr1	193841	193842	31	0.5992	non-DMR
chr1	193872	193873	24	0.6105	non-DMR
chr1	193890	193891	29	0.6937	non-DMR
chr1	193907	193908	32	0.7231	non-DMR
chr1	193957	193958	22	0.8092	non-DMR
chr1	194057	194058	26	0.7522	non-DMR
chr1	194157	194158	29	0.7525	non-DMR
chr1	194257	194258	26	0.7374	non-DMR
chr1	194357	194358	18	0.7521	non-DMR
chr1	194405	194406	31	0.6419	flank-DMR
chr1	194443	194444	34	0.7615	flank-DMR
chr1	194453	194454	28	0.6275	good-DMR
chr1	194494	194495	31	0.6385	good-DMR
chr1	194522	194523	34	0.6065	good-DMR
chr1	194549	194550	31	0.6283	good-DMR
chr1	194593	194594	34	0.6715	good-DMR
chr1	194643	194644	33	0.6899	good-DMR
chr1	194684	194685	36	0.7298	good-DMR
chr1	194716	194717	28	0.5659	good-DMR
chr1	194731	194732	26	0.5482	good-DMR
chr1	194761	194762	31	0.6673	good-DMR
chr1	194780	194781	24	0.7201	good-DMR
chr1	194815	194816	31	0.6565	good-DMR
chr1	194839	194840	33	0.5698	good-DMR
chr1	194889	194890	24	0.5555	good-DMR
chr1	194939	194940	25	0.6248	good-DMR
chr1	194980	194981	30	0.6186	good-DMR
chr1	194991	194992	31	0.6971	good-DMR
chr1	195052	195053	35	0.5504	good-DMR
chr1	195152	195153	29	0.4485	good-DMR
chr1	195244	195245	25	0.6836	good-DMR
chr1	195344	195345	35	0.6875	good-DMR
chr1	195394	195395	25	0.5485	good-DMR
chr1	195444	195445	24	0.6661	good-DMR
chr1	195528	195529	36	0.723	good-DMR
chr1	195554	195555	27	0.9027	flank-DMR
chr1	195562	195563	23	0.8425	flank-DMR
chr1	195606	195607	32	0.9117	flank-DMR
chr1	195714	195715	30	0.8948	flank-DMR
chr1	195716	195717	37	0.8304	flank-DMR
chr1	195790	195791	30	0.9751	flank-DMR
chr1	195852	195853	24	0.8459	flank-DMR
chr1	195906	195907	20	0.9254	flank-DMR
chr1	195924	195925	31	0.9715	flank-DMR
chr1	195952	195953	38	0.5847	flank-DMR
chr1	195965	195966	23	0.9043	non-DMR
chr1	195980	195981	39	0.9118	non-DMR
chr1	196001	196002	35	0.9476	non-DMR
chr1	196051	196052	26	0.8651	non-DMR
chr1	196066	196067	29	0.9061	non-DMR
chr1	196091	196092	34	0.9472	non-DMR
chr1	196110	196111	34	0.8266	non-DMR
chr1	196147	196148	30	0.7653	non-DMR
chr1	196169	196170	21	0.8723	non-DMR
chr1	196202	196203	32	0.9303	non-DMR
chr1	196252	196253	29	0.921	non-DMR
chr1	196281	196282	28	0.8344	non-DMR
chr1	196302	196303	35	0.978	non-DMR
chr1	196352	196353	37	0.903	non-DMR
chr1	196377	196378	28	0.8846	non-DMR
chr1	196417	196418	21	1.0	non-DMR
chr1	196436	196437	22	0.8779	non-DMR
chr1	196536	196537	21	0.9275	non-DMR
chr1	196636	196637	31	0.9609	non-DMR
chr1	196736	196737	31	0.934	non-DMR
chr1	196816	196817	31	0.9055	non-DMR
chr1	196910	196911	31	1.0	flank-DMR
chr1	196949	196950	31	0.7283	non-DMR
chr1	196967	196968	33	0.6729	non-DMR
chr1	196988	196989	29	0.7593	non-DMR
chr1	197025	197026	20	0.7353	non-DMR
chr1	197065	197066	33	0.7962	non-DMR
chr1	197083	197084	25	0.7933	non-DMR
chr1	197133	197134	25	0.6776	non-DMR
chr1	197166	197167	34	0.5429	non-DMR
chr1	197205	197206	29	0.7322	non-DMR
chr1	197241	197242	29	0.6018	non-DMR
chr1	197256	197257	36	0.6915	non-DMR
chr1	197306	197307	29	0.7348	non-DMR
chr1	197356	197357	32	0.5932	non-DMR
chr1	197382	197383	24	0.6299	non-DMR
chr1	197432	197433	25	0.8343	non-DMR
chr1	197465	197466	32	0.7501	non-DMR
chr1	197471	197472	34	0.8507	non-DMR
chr1	197560	197561	27	0.6981	non-DMR
chr1	197651	197652	32	0.7228	non-DMR
chr1	197751	197752	38	0.7467	non-DMR
chr1	197851	197852	33	0.5918	non-DMR
chr1	197951	197952	34	0.8131	non-DMR
chr1	197961	197962	33	0.7227	flank-DMR
chr1	197999	198000	35	0.605	non-DMR
chr1	198014	198015	32	0.746	non-DMR
chr1	198033	198034	24	0.7274	non-DMR
chr1	198072	198073	22	0.855	non-DMR
chr1	198122	198123	32	0.7886	non-DMR
chr1	198157	198158	35	0.9416	non-DMR
chr1	198183	198184	31	0.8303	non-DMR
chr1	198233	198234	25	0.7408	non-DMR
chr1	198256	198257	13	0.7373	non-DMR
chr1	198276	198277	31	0.7862	non-DMR
chr1	198321	198322	26	0.7045	non-DMR
chr1	198371	198372	31	0.6543	non-DMR
chr1	198386	198387	30	0.6813	non-DMR
chr1	198436	198437	30	0.6682	non-DMR
chr1	198483	198484	21	1.0	non-DMR
chr1	198528	198529	28	0.7788	non-DMR
chr1	198574	198575	38	0.7464	non-DMR
chr1	198605	198606	26	0.9106	non-DMR
chr1	198705	198706	29	0.5923	non-DMR
chr1	198791	198792	21	0.8063	non-DMR
chr1	198841	198842	35	0.7037	non-DMR
chr1	198899	198900	33	0.7811	non-DMR
chr1	198999	199000	28	0.813	non-DMR
chr1	199099	199100	34	0.7295	non-DMR
chr1	199162	199163	34	0.7433	non-DMR
chr1	199186	199187	22	0.8858	flank-DMR
chr1	199196	199197	27	0.4271	good-DMR
chr1	199246	199247	28	0.5111	good-DMR
chr1	199274	199275	41	0.4852	good-DMR
chr1	199291	199292	35	0.4293	good-DMR
chr1	199338	199339	38	0.4719	good-DMR
chr1	199353	199354	37	0.278	good-DMR
chr1	199377	199378	29	0.5942	good-DMR
chr1	199421	199422	32	0.3403	good-DMR
chr1	199436	199437	27	0.5196	good-DMR
chr1	199477	199478	27	0.3632	good-DMR
chr1	199503	199504	29	0.2999	good-DMR
chr1	199540	199541	35	0.5303	good-DMR
chr1	199566	199567	20	0.5035	good-DMR
chr1	199581	199582	27	0.4735	good-DMR
chr1	199631	199632	31	0.5183	good-DMR
chr1	199652	199653	23	0.3263	good-DMR
chr1	199683	199684	25	0.4051	good-DMR
chr1	199733	199734	31	0.4004	good-DMR
chr1	199775	199776	25	0.3215	good-DMR
chr1	199825	199826	23	0.3594	good-DMR
chr1	199925	199926	34	0.3964	good-DMR
chr1	199975	199976	36	0.496	good-DMR
chr1	200075	200076	22	0.3961	good-DMR
chr1	200175	200176	18	0.4338	good-DMR
chr1	200275	200276	28	0.6616	good-DMR
chr1	200321	200322	27	0.0232	flank-DMR
chr1	200467	200468	26	0.1607	flank-DMR
chr1	200703	200704	19	0.1295	flank-DMR
chr1	200711	200712	36	0.03	flank-DMR
chr1	200721	200722	22	0.1698	flank-DMR
chr1	200747	200748	44	0.0078	flank-DMR
chr1	200756	200757	32	0.443	good-DMR
chr1	200771	200772	26	0.5077	good-DMR
chr1	200787	200788	29	0.4012	good-DMR
chr1	200837	200838	32	0.669	good-DMR
chr1	200871	200872	29	0.6419	good-DMR
chr1	200921	200922	27	0.5142	good-DMR
chr1	200971	200972	33	0.5604	good-DMR
chr1	200994	200995	26	0.6103	good-DMR
chr1	201011	201012	21	0.5604	good-DMR
chr1	201061	201062	38	0.6535	good-DMR
chr1	201092	201093	39	0.4088	good-DMR
chr1	201127	201128	31	0.6812	good-DMR
chr1	201156	201157	37	0.3755	good-DMR
chr1	201204	201205	28	0.565	good-DMR
chr1	201247	201248	29	0.4668	good-DMR
chr1	201268	201269	35	0.4596	good-DMR
chr1	201279	201280	32	0.292	good-DMR
chr1	201329	201330	35	0.4436	good-DMR
chr1	201429	201430	26	0.5087	good-DMR
chr1	201529	201530	26	0.6436	good-DMR
chr1	201629	201630	23	0.5038	good-DMR
chr1	201721	201722	40	0.6036	good-DMR
chr1	201798	201799	23	0.6409	good-DMR
chr1	201842	201843	32	0.9368	flank-DMR
chr1	201874	201875	22	0.684	flank-DMR
chr1	201878	201879	39	0.6136	flank-DMR
chr1	201898	201899	29	0.9796	flank-DMR
chr1	201940	201941	21	0.7132	flank-DMR
chr1	202078	202079	32	0.8447	flank-DMR
chr1	202138	202139	34	0.8594	flank-DMR
chr1	202232	202233	31	0.7171	flank-DMR
chr1	202276	202277	29	0.777	flank-DMR
chr1	202294	202295	30	0.6844	flank-DMR
chr1	202332	202333	28	0.7217	non-DMR
chr1	202370	202371	30	0.7851	non-DMR
chr1	202390	202391	31	0.7753	non-DMR
chr1	202410	202411	33	0.7144	non-DMR
chr1	202443	202444	30	0.8422	non-DMR
chr1	202458	202459	20	0.8105	non-DMR
chr1	202495	202496	27	0.881	non-DMR
chr1	202516	202517	34	0.7753	non-DMR
chr1	202560	202561	27	0.8233	non-DMR
chr1	202581	202582	29	0.7122	non-DMR
chr1	202631	202632	28	0.916	non-DMR
chr1	202681	202682	37	0.7754	non-DMR
chr1	202706	202707	23	0.5658	non-DMR
chr1	202733	202734	30	0.7158	non-DMR
chr1	202756	202757	27	0.6901	non-DMR
chr1	202795	202796	28	0.7697	non-DMR
chr1	202845	202846	32	0.6153	non-DMR
chr1	202850	202851	22	0.8784	non-DMR
chr1	202900	202901	31	0.8473	non-DMR
chr1	203000	203001	33	0.5763	non-DMR
chr1	203100	203101	37	0.7978	non-DMR
chr1	203190	203191	29	0.9456	non-DMR
chr1	203290	203291	38	0.6416	non-DMR
chr1	203308	203309	27	0.8432	flank-DMR
chr1	203384	203385	31	0.8009	flank-DMR
chr1	203428	203429	27	0.8362	non-DMR
chr1	203478	203479	34	0.8294	non-DMR
chr1	203495	203496	35	0.8214	non-DMR
chr1	203545	203546	31	0.7851	non-DMR
chr1	203576	203577	35	0.9519	non-DMR
chr1	203594	203595	30	0.797	non-DMR
chr1	203644	203645	26	0.7582	non-DMR
chr1	203676	203677	28	0.8352	non-DMR
chr1	203713	203714	28	0.7975	non-DMR
chr1	203738	203739	33	0.7718	non-DMR
chr1	203780	203781	32	0.9516	non-DMR
chr1	203826	203827	18	0.991	non-DMR
chr1	203849	203850	31	1.0	non-DMR
chr1	203867	203868	24	0.7205	non-DMR
chr1	203907	203908	32	0.8442	non-DMR
chr1	203924	203925	36	0.8251	non-DMR
chr1	203940	203941	30	0.8379	non-DMR
chr1	204040	204041	19	0.8862	non-DMR
chr1	204140	204141	35	0.9502	non-DMR
chr1	204190	204191	26	0.8743	non-DMR
chr1	204290	204291	28	0.8526	non-DMR
chr1	204373	204374	33	0.933	non-DMR
chr1	204423	204424	28	0.822	non-DMR
chr1	204455	204456	38	0.9514	flank-DMR
chr1	204468	204469	32	0.8809	non-DMR
chr1	204513	204514	19	0.6218	non-DMR
chr1	204539	204540	29	0.7034	non-DMR
chr1	204562	204563	27	0.6791	non-DMR
chr1	204584	204585	31	0.7665	non-DMR
chr1	204608	204609	24	0.7026	non-DMR
chr1	204658	204659	43	0.6229	non-DMR
chr1	204676	204677	34	0.7156	non-DMR
chr1	204726	204727	29	0.5736	non-DMR
chr1	204750	204751	41	0.6841	non-DMR
chr1	204791	204792	37	0.5148	non-DMR
chr1	204833	204834	25	0.6875	non-DMR
chr1	204883	204884	24	0.6337	non-DMR
chr1	204901	204902	32	0.5251	non-DMR
chr1	204979	204980	25	0.6189	non-DMR
chr1	205050	205051	28	0.8214	non-DMR
chr1	205100	205101	30	0.6188	non-DMR
chr1	205150	205151	28	0.5631	non-DMR
chr1	205200	205201	23	0.5495	non-DMR
chr1	205300	205301	32	0.7303	non-DMR
chr1	205324	205325	34	0.7416	flank-DMR
chr1	205333	205334	28	0.9193	sub-DMR
chr1	205383	205384	39	0.7966	sub-DMR
chr1	205418	205419	31	0.7412	sub-DMR
chr1	205468	205469	31	0.8862	sub-DMR
chr1	205492	205493	34	0.7445	sub-DMR
chr1	205529	205530	29	0.8577	sub-DMR
